filename,um_per_pixel,height,width,parent_id,patch_y,patch_x,class_histogram,split,dominant_class
micrograph2__y00128_x00384.png,0.0,256.0,256.0,micrograph2,128.0,384.0,"{""0"": 174, ""1"": 31489, ""2"": 23317, ""3"": 6464, ""4"": 4092}",train,1.0
micrograph2__y00128_x00512.png,0.0,256.0,256.0,micrograph2,128.0,512.0,"{""1"": 35708, ""2"": 24899, ""3"": 2268, ""4"": 2661}",train,1.0
micrograph2__y00128_x00640.png,0.0,256.0,256.0,micrograph2,128.0,640.0,"{""1"": 35186, ""2"": 21482, ""3"": 1724, ""4"": 7144}",train,1.0
micrograph2__y00128_x00768.png,0.0,256.0,256.0,micrograph2,128.0,768.0,"{""1"": 32433, ""2"": 14022, ""3"": 2325, ""4"": 16756}",train,1.0
micrograph2__y00256_x00000.png,0.0,256.0,256.0,micrograph2,256.0,0.0,"{""0"": 103, ""1"": 30610, ""2"": 27956, ""3"": 113, ""4"": 6754}",train,1.0
micrograph2__y00256_x00128.png,0.0,256.0,256.0,micrograph2,256.0,128.0,"{""0"": 137, ""1"": 31097, ""2"": 22282, ""3"": 3312, ""4"": 8708}",train,1.0
micrograph2__y00256_x00256.png,0.0,256.0,256.0,micrograph2,256.0,256.0,"{""0"": 208, ""1"": 29898, ""2"": 20432, ""3"": 7395, ""4"": 7603}",train,1.0
micrograph2__y00256_x00384.png,0.0,256.0,256.0,micrograph2,256.0,384.0,"{""0"": 174, ""1"": 33124, ""2"": 20125, ""3"": 6464, ""4"": 5649}",train,1.0
micrograph2__y00256_x00512.png,0.0,256.0,256.0,micrograph2,256.0,512.0,"{""1"": 37257, ""2"": 24189, ""3"": 2268, ""4"": 1822}",train,1.0
micrograph2__y00256_x00640.png,0.0,256.0,256.0,micrograph2,256.0,640.0,"{""1"": 35561, ""2"": 22543, ""3"": 1724, ""4"": 5708}",train,1.0
micrograph2__y00256_x00768.png,0.0,256.0,256.0,micrograph2,256.0,768.0,"{""1"": 32476, ""2"": 20543, ""3"": 3829, ""4"": 8688}",train,1.0
micrograph2__y00384_x00000.png,0.0,256.0,256.0,micrograph2,384.0,0.0,"{""0"": 103, ""1"": 30255, ""2"": 31584, ""4"": 3594}",train,2.0
micrograph2__y00384_x00128.png,0.0,256.0,256.0,micrograph2,384.0,128.0,"{""0"": 103, ""1"": 30239, ""2"": 29855, ""4"": 5339}",train,1.0
micrograph2__y00384_x00256.png,0.0,256.0,256.0,micrograph2,384.0,256.0,"{""1"": 36208, ""2"": 23744, ""4"": 5584}",train,1.0
micrograph2__y00384_x00384.png,0.0,256.0,256.0,micrograph2,384.0,384.0,"{""1"": 40198, ""2"": 21499, ""4"": 3839}",train,1.0
micrograph2__y00384_x00512.png,0.0,256.0,256.0,micrograph2,384.0,512.0,"{""1"": 42022, ""2"": 23514}",train,1.0
micrograph2__y00384_x00640.png,0.0,256.0,256.0,micrograph2,384.0,640.0,"{""1"": 42280, ""2"": 23256}",train,1.0
micrograph2__y00384_x00768.png,0.0,256.0,256.0,micrograph2,384.0,768.0,"{""1"": 37330, ""2"": 26702, ""3"": 1504}",train,1.0
micrograph20__y00000_x00000.png,0.0,256.0,256.0,micrograph20,0.0,0.0,"{""1"": 40038, ""2"": 25498}",train,1.0
micrograph20__y00000_x00128.png,0.0,256.0,256.0,micrograph20,0.0,128.0,"{""1"": 38816, ""2"": 26720}",train,1.0
micrograph20__y00000_x00256.png,0.0,256.0,256.0,micrograph20,0.0,256.0,"{""1"": 29625, ""2"": 27473, ""3"": 8438}",train,1.0
micrograph20__y00000_x00384.png,0.0,256.0,256.0,micrograph20,0.0,384.0,"{""1"": 30463, ""2"": 26628, ""3"": 8445}",train,1.0
micrograph20__y00000_x00512.png,0.0,256.0,256.0,micrograph20,0.0,512.0,"{""1"": 37018, ""2"": 28511, ""3"": 7}",train,1.0
micrograph20__y00000_x00640.png,0.0,256.0,256.0,micrograph20,0.0,640.0,"{""1"": 38371, ""2"": 27165}",train,1.0
micrograph20__y00000_x00768.png,0.0,256.0,256.0,micrograph20,0.0,768.0,"{""1"": 39166, ""2"": 26370}",train,1.0
micrograph20__y00128_x00000.png,0.0,256.0,256.0,micrograph20,128.0,0.0,"{""1"": 37578, ""2"": 27958}",train,1.0
micrograph20__y00128_x00128.png,0.0,256.0,256.0,micrograph20,128.0,128.0,"{""1"": 34570, ""2"": 30966}",train,1.0
micrograph20__y00128_x00256.png,0.0,256.0,256.0,micrograph20,128.0,256.0,"{""1"": 25257, ""2"": 28348, ""3"": 11931}",train,2.0
micrograph20__y00128_x00384.png,0.0,256.0,256.0,micrograph20,128.0,384.0,"{""1"": 25055, ""2"": 24199, ""3"": 11931, ""4"": 4351}",train,1.0
micrograph20__y00128_x00512.png,0.0,256.0,256.0,micrograph20,128.0,512.0,"{""1"": 33589, ""2"": 22342, ""4"": 9605}",train,1.0
micrograph20__y00128_x00640.png,0.0,256.0,256.0,micrograph20,128.0,640.0,"{""1"": 37692, ""2"": 21975, ""4"": 5869}",train,1.0
micrograph20__y00128_x00768.png,0.0,256.0,256.0,micrograph20,128.0,768.0,"{""1"": 39077, ""2"": 25844, ""4"": 615}",train,1.0
micrograph20__y00256_x00000.png,0.0,256.0,256.0,micrograph20,256.0,0.0,"{""1"": 39420, ""2"": 26116}",train,1.0
micrograph20__y00256_x00128.png,0.0,256.0,256.0,micrograph20,256.0,128.0,"{""1"": 36254, ""2"": 28663, ""3"": 619}",train,1.0
micrograph20__y00256_x00256.png,0.0,256.0,256.0,micrograph20,256.0,256.0,"{""1"": 27033, ""2"": 27423, ""3"": 11080}",train,2.0
micrograph20__y00256_x00384.png,0.0,256.0,256.0,micrograph20,256.0,384.0,"{""1"": 26040, ""2"": 24244, ""3"": 10461, ""4"": 4791}",train,1.0
micrograph20__y00256_x00512.png,0.0,256.0,256.0,micrograph20,256.0,512.0,"{""1"": 34473, ""2"": 20596, ""4"": 10467}",train,1.0
micrograph20__y00256_x00640.png,0.0,256.0,256.0,micrograph20,256.0,640.0,"{""1"": 38078, ""2"": 21059, ""4"": 6399}",train,1.0
micrograph20__y00256_x00768.png,0.0,256.0,256.0,micrograph20,256.0,768.0,"{""1"": 37832, ""2"": 26981, ""4"": 723}",train,1.0
micrograph20__y00384_x00000.png,0.0,256.0,256.0,micrograph20,384.0,0.0,"{""1"": 39342, ""2"": 26194}",train,1.0
micrograph20__y00384_x00128.png,0.0,256.0,256.0,micrograph20,384.0,128.0,"{""1"": 33423, ""2"": 28712, ""3"": 3401}",train,1.0
micrograph20__y00384_x00256.png,0.0,256.0,256.0,micrograph20,384.0,256.0,"{""1"": 28484, ""2"": 29364, ""3"": 7688}",train,2.0
micrograph20__y00384_x00384.png,0.0,256.0,256.0,micrograph20,384.0,384.0,"{""1"": 33246, ""2"": 27372, ""3"": 4287, ""4"": 631}",train,1.0
micrograph20__y00384_x00512.png,0.0,256.0,256.0,micrograph20,384.0,512.0,"{""1"": 37213, ""2"": 20394, ""4"": 7929}",train,1.0
micrograph20__y00384_x00640.png,0.0,256.0,256.0,micrograph20,384.0,640.0,"{""1"": 37018, ""2"": 18400, ""4"": 10118}",train,1.0
micrograph20__y00384_x00768.png,0.0,256.0,256.0,micrograph20,384.0,768.0,"{""1"": 36828, ""2"": 25888, ""4"": 2820}",train,1.0
micrograph21__y00000_x00000.png,0.0,256.0,256.0,micrograph21,0.0,0.0,"{""0"": 261, ""1"": 39587, ""2"": 24863, ""4"": 825}",val,1.0
micrograph21__y00000_x00128.png,0.0,256.0,256.0,micrograph21,0.0,128.0,"{""0"": 73, ""1"": 40635, ""2"": 17865, ""4"": 6963}",val,1.0
micrograph21__y00000_x00256.png,0.0,256.0,256.0,micrograph21,0.0,256.0,"{""0"": 14, ""1"": 42737, ""2"": 14804, ""4"": 7981}",val,1.0
micrograph21__y00000_x00384.png,0.0,256.0,256.0,micrograph21,0.0,384.0,"{""1"": 45539, ""2"": 18154, ""4"": 1843}",val,1.0
micrograph21__y00000_x00512.png,0.0,256.0,256.0,micrograph21,0.0,512.0,"{""1"": 43620, ""2"": 21207, ""4"": 709}",val,1.0
micrograph21__y00000_x00640.png,0.0,256.0,256.0,micrograph21,0.0,640.0,"{""0"": 70, ""1"": 40153, ""2"": 16866, ""4"": 8447}",val,1.0
micrograph21__y00000_x00768.png,0.0,256.0,256.0,micrograph21,0.0,768.0,"{""0"": 75, ""1"": 40420, ""2"": 12406, ""4"": 12635}",val,1.0
micrograph21__y00128_x00000.png,0.0,256.0,256.0,micrograph21,128.0,0.0,"{""0"": 96, ""1"": 38331, ""2"": 22600, ""4"": 4509}",val,1.0
micrograph21__y00128_x00128.png,0.0,256.0,256.0,micrograph21,128.0,128.0,"{""0"": 73, ""1"": 40492, ""2"": 18692, ""4"": 6279}",val,1.0
micrograph21__y00128_x00256.png,0.0,256.0,256.0,micrograph21,128.0,256.0,"{""0"": 14, ""1"": 42595, ""2"": 18273, ""4"": 4654}",val,1.0
micrograph21__y00128_x00384.png,0.0,256.0,256.0,micrograph21,128.0,384.0,"{""1"": 44548, ""2"": 20509, ""4"": 479}",val,1.0
micrograph21__y00128_x00512.png,0.0,256.0,256.0,micrograph21,128.0,512.0,"{""1"": 43731, ""2"": 21805}",val,1.0
micrograph21__y00128_x00640.png,0.0,256.0,256.0,micrograph21,128.0,640.0,"{""0"": 70, ""1"": 40478, ""2"": 17789, ""4"": 7199}",val,1.0
micrograph21__y00128_x00768.png,0.0,256.0,256.0,micrograph21,128.0,768.0,"{""0"": 156, ""1"": 42975, ""2"": 14959, ""4"": 7446}",val,1.0
micrograph21__y00256_x00000.png,0.0,256.0,256.0,micrograph21,256.0,0.0,"{""1"": 42144, ""2"": 19008, ""4"": 4384}",val,1.0
micrograph21__y00256_x00128.png,0.0,256.0,256.0,micrograph21,256.0,128.0,"{""1"": 41998, ""2"": 21159, ""4"": 2379}",val,1.0
micrograph21__y00256_x00256.png,0.0,256.0,256.0,micrograph21,256.0,256.0,"{""1"": 44081, ""2"": 20738, ""4"": 717}",val,1.0
micrograph21__y00256_x00384.png,0.0,256.0,256.0,micrograph21,256.0,384.0,"{""1"": 41498, ""2"": 23469, ""4"": 569}",val,1.0
micrograph21__y00256_x00512.png,0.0,256.0,256.0,micrograph21,256.0,512.0,"{""1"": 40101, ""2"": 24507, ""4"": 928}",val,1.0
micrograph21__y00256_x00640.png,0.0,256.0,256.0,micrograph21,256.0,640.0,"{""1"": 41713, ""2"": 19198, ""4"": 4625}",val,1.0
micrograph21__y00256_x00768.png,0.0,256.0,256.0,micrograph21,256.0,768.0,"{""0"": 81, ""1"": 41561, ""2"": 14942, ""4"": 8952}",val,1.0
micrograph21__y00384_x00000.png,0.0,256.0,256.0,micrograph21,384.0,0.0,"{""1"": 46683, ""2"": 16266, ""4"": 2587}",val,1.0
micrograph21__y00384_x00128.png,0.0,256.0,256.0,micrograph21,384.0,128.0,"{""1"": 45090, ""2"": 18825, ""4"": 1621}",val,1.0
micrograph21__y00384_x00256.png,0.0,256.0,256.0,micrograph21,384.0,256.0,"{""1"": 44242, ""2"": 19991, ""4"": 1303}",val,1.0
micrograph21__y00384_x00384.png,0.0,256.0,256.0,micrograph21,384.0,384.0,"{""1"": 40441, ""2"": 20922, ""4"": 4173}",val,1.0
micrograph21__y00384_x00512.png,0.0,256.0,256.0,micrograph21,384.0,512.0,"{""1"": 37194, ""2"": 22137, ""4"": 6205}",val,1.0
micrograph21__y00384_x00640.png,0.0,256.0,256.0,micrograph21,384.0,640.0,"{""1"": 40716, ""2"": 19761, ""4"": 5059}",val,1.0
micrograph21__y00384_x00768.png,0.0,256.0,256.0,micrograph21,384.0,768.0,"{""1"": 40390, ""2"": 16712, ""4"": 8434}",val,1.0
micrograph22__y00000_x00000.png,0.0,256.0,256.0,micrograph22,0.0,0.0,"{""1"": 40204, ""2"": 20161, ""4"": 5171}",train,1.0
micrograph22__y00000_x00128.png,0.0,256.0,256.0,micrograph22,0.0,128.0,"{""1"": 38827, ""2"": 26306, ""4"": 403}",train,1.0
micrograph22__y00000_x00256.png,0.0,256.0,256.0,micrograph22,0.0,256.0,"{""1"": 36630, ""2"": 28906}",train,1.0
micrograph22__y00000_x00384.png,0.0,256.0,256.0,micrograph22,0.0,384.0,"{""1"": 37344, ""2"": 28192}",train,1.0
micrograph22__y00000_x00512.png,0.0,256.0,256.0,micrograph22,0.0,512.0,"{""1"": 35356, ""2"": 27098, ""4"": 3082}",train,1.0
micrograph22__y00000_x00640.png,0.0,256.0,256.0,micrograph22,0.0,640.0,"{""1"": 34291, ""2"": 28163, ""4"": 3082}",train,1.0
micrograph22__y00000_x00768.png,0.0,256.0,256.0,micrograph22,0.0,768.0,"{""1"": 36823, ""2"": 28186, ""4"": 527}",train,1.0
micrograph22__y00128_x00000.png,0.0,256.0,256.0,micrograph22,128.0,0.0,"{""1"": 35969, ""2"": 17918, ""4"": 11649}",train,1.0
micrograph22__y00128_x00128.png,0.0,256.0,256.0,micrograph22,128.0,128.0,"{""1"": 36342, ""2"": 24230, ""4"": 4964}",train,1.0
micrograph22__y00128_x00256.png,0.0,256.0,256.0,micrograph22,128.0,256.0,"{""1"": 35213, ""2"": 26952, ""4"": 3371}",train,1.0
micrograph22__y00128_x00384.png,0.0,256.0,256.0,micrograph22,128.0,384.0,"{""1"": 34998, ""2"": 24632, ""4"": 5906}",train,1.0
micrograph22__y00128_x00512.png,0.0,256.0,256.0,micrograph22,128.0,512.0,"{""1"": 34672, ""2"": 23301, ""4"": 7563}",train,1.0
micrograph22__y00128_x00640.png,0.0,256.0,256.0,micrograph22,128.0,640.0,"{""1"": 36054, ""2"": 21997, ""4"": 7485}",train,1.0
micrograph22__y00128_x00768.png,0.0,256.0,256.0,micrograph22,128.0,768.0,"{""1"": 38180, ""2"": 23007, ""4"": 4349}",train,1.0
micrograph22__y00256_x00000.png,0.0,256.0,256.0,micrograph22,256.0,0.0,"{""1"": 32902, ""2"": 20059, ""4"": 12575}",train,1.0
micrograph22__y00256_x00128.png,0.0,256.0,256.0,micrograph22,256.0,128.0,"{""1"": 34346, ""2"": 19829, ""4"": 11361}",train,1.0
micrograph22__y00256_x00256.png,0.0,256.0,256.0,micrograph22,256.0,256.0,"{""1"": 38785, ""2"": 21964, ""4"": 4787}",train,1.0
micrograph22__y00256_x00384.png,0.0,256.0,256.0,micrograph22,256.0,384.0,"{""1"": 36907, ""2"": 20763, ""4"": 7866}",train,1.0
micrograph22__y00256_x00512.png,0.0,256.0,256.0,micrograph22,256.0,512.0,"{""1"": 36741, ""2"": 20115, ""4"": 8680}",train,1.0
micrograph22__y00256_x00640.png,0.0,256.0,256.0,micrograph22,256.0,640.0,"{""1"": 37381, ""2"": 19452, ""4"": 8703}",train,1.0
micrograph22__y00256_x00768.png,0.0,256.0,256.0,micrograph22,256.0,768.0,"{""1"": 37749, ""2"": 22352, ""4"": 5435}",train,1.0
micrograph22__y00384_x00000.png,0.0,256.0,256.0,micrograph22,384.0,0.0,"{""1"": 32718, ""2"": 21243, ""4"": 11575}",train,1.0
micrograph22__y00384_x00128.png,0.0,256.0,256.0,micrograph22,384.0,128.0,"{""1"": 34827, ""2"": 21721, ""4"": 8988}",train,1.0
micrograph22__y00384_x00256.png,0.0,256.0,256.0,micrograph22,384.0,256.0,"{""1"": 36703, ""2"": 20848, ""4"": 7985}",train,1.0
micrograph22__y00384_x00384.png,0.0,256.0,256.0,micrograph22,384.0,384.0,"{""1"": 33923, ""2"": 20656, ""4"": 10957}",train,1.0
micrograph22__y00384_x00512.png,0.0,256.0,256.0,micrograph22,384.0,512.0,"{""1"": 36811, ""2"": 23175, ""4"": 5550}",train,1.0
micrograph22__y00384_x00640.png,0.0,256.0,256.0,micrograph22,384.0,640.0,"{""1"": 38077, ""2"": 24236, ""4"": 3223}",train,1.0
micrograph22__y00384_x00768.png,0.0,256.0,256.0,micrograph22,384.0,768.0,"{""1"": 38336, ""2"": 24372, ""4"": 2828}",train,1.0
micrograph23__y00000_x00000.png,0.0,256.0,256.0,micrograph23,0.0,0.0,"{""1"": 36345, ""2"": 19046, ""4"": 10145}",train,1.0
micrograph23__y00000_x00128.png,0.0,256.0,256.0,micrograph23,0.0,128.0,"{""1"": 31979, ""2"": 14582, ""4"": 18975}",train,1.0
micrograph23__y00000_x00256.png,0.0,256.0,256.0,micrograph23,0.0,256.0,"{""1"": 18160, ""2"": 7119, ""4"": 40257}",train,4.0
micrograph23__y00000_x00384.png,0.0,256.0,256.0,micrograph23,0.0,384.0,"{""1"": 6250, ""2"": 1735, ""4"": 57551}",train,4.0
micrograph23__y00000_x00512.png,0.0,256.0,256.0,micrograph23,0.0,512.0,"{""1"": 23363, ""2"": 12004, ""4"": 30169}",train,4.0
micrograph23__y00000_x00640.png,0.0,256.0,256.0,micrograph23,0.0,640.0,"{""1"": 41669, ""2"": 22038, ""4"": 1829}",train,1.0
micrograph23__y00000_x00768.png,0.0,256.0,256.0,micrograph23,0.0,768.0,"{""1"": 40910, ""2"": 22802, ""4"": 1824}",train,1.0
micrograph23__y00128_x00000.png,0.0,256.0,256.0,micrograph23,128.0,0.0,"{""1"": 34690, ""2"": 15115, ""4"": 15731}",train,1.0
micrograph23__y00128_x00128.png,0.0,256.0,256.0,micrograph23,128.0,128.0,"{""1"": 21943, ""2"": 8784, ""4"": 34809}",train,4.0
micrograph23__y00128_x00256.png,0.0,256.0,256.0,micrograph23,128.0,256.0,"{""1"": 15008, ""2"": 5586, ""4"": 44942}",train,4.0
micrograph23__y00128_x00384.png,0.0,256.0,256.0,micrograph23,128.0,384.0,"{""1"": 18154, ""2"": 8235, ""4"": 39147}",train,4.0
micrograph23__y00128_x00512.png,0.0,256.0,256.0,micrograph23,128.0,512.0,"{""1"": 28799, ""2"": 19159, ""4"": 17578}",train,1.0
micrograph23__y00128_x00640.png,0.0,256.0,256.0,micrograph23,128.0,640.0,"{""1"": 35887, ""2"": 25489, ""4"": 4160}",train,1.0
micrograph23__y00128_x00768.png,0.0,256.0,256.0,micrograph23,128.0,768.0,"{""1"": 33821, ""2"": 19714, ""4"": 12001}",train,1.0
micrograph23__y00256_x00000.png,0.0,256.0,256.0,micrograph23,256.0,0.0,"{""1"": 32074, ""2"": 12723, ""4"": 20739}",train,1.0
micrograph23__y00256_x00128.png,0.0,256.0,256.0,micrograph23,256.0,128.0,"{""1"": 27273, ""2"": 15456, ""4"": 22807}",train,1.0
micrograph23__y00256_x00256.png,0.0,256.0,256.0,micrograph23,256.0,256.0,"{""1"": 30857, ""2"": 17252, ""4"": 17427}",train,1.0
micrograph23__y00256_x00384.png,0.0,256.0,256.0,micrograph23,256.0,384.0,"{""1"": 37391, ""2"": 20049, ""4"": 8096}",train,1.0
micrograph23__y00256_x00512.png,0.0,256.0,256.0,micrograph23,256.0,512.0,"{""1"": 35863, ""2"": 22652, ""4"": 7021}",train,1.0
micrograph23__y00256_x00640.png,0.0,256.0,256.0,micrograph23,256.0,640.0,"{""1"": 32700, ""2"": 19384, ""4"": 13452}",train,1.0
micrograph23__y00256_x00768.png,0.0,256.0,256.0,micrograph23,256.0,768.0,"{""1"": 27309, ""2"": 10777, ""4"": 27450}",train,4.0
micrograph23__y00384_x00000.png,0.0,256.0,256.0,micrograph23,384.0,0.0,"{""1"": 34282, ""2"": 16426, ""4"": 14828}",train,1.0
micrograph23__y00384_x00128.png,0.0,256.0,256.0,micrograph23,384.0,128.0,"{""1"": 37739, ""2"": 24315, ""4"": 3482}",train,1.0
micrograph23__y00384_x00256.png,0.0,256.0,256.0,micrograph23,384.0,256.0,"{""1"": 40183, ""2"": 23332, ""4"": 2021}",train,1.0
micrograph23__y00384_x00384.png,0.0,256.0,256.0,micrograph23,384.0,384.0,"{""1"": 37633, ""2"": 22031, ""4"": 5872}",train,1.0
micrograph23__y00384_x00512.png,0.0,256.0,256.0,micrograph23,384.0,512.0,"{""1"": 32826, ""2"": 17192, ""4"": 15518}",train,1.0
micrograph23__y00384_x00640.png,0.0,256.0,256.0,micrograph23,384.0,640.0,"{""1"": 29179, ""2"": 8681, ""4"": 27676}",train,1.0
micrograph23__y00384_x00768.png,0.0,256.0,256.0,micrograph23,384.0,768.0,"{""1"": 27957, ""2"": 8218, ""4"": 29361}",train,4.0
micrograph24__y00000_x00000.png,0.0,256.0,256.0,micrograph24,0.0,0.0,"{""1"": 35890, ""2"": 19598, ""4"": 10048}",train,1.0
micrograph24__y00000_x00128.png,0.0,256.0,256.0,micrograph24,0.0,128.0,"{""1"": 39159, ""2"": 21218, ""4"": 5159}",train,1.0
micrograph24__y00000_x00256.png,0.0,256.0,256.0,micrograph24,0.0,256.0,"{""1"": 37812, ""2"": 22289, ""4"": 5435}",train,1.0
micrograph24__y00000_x00384.png,0.0,256.0,256.0,micrograph24,0.0,384.0,"{""1"": 35818, ""2"": 24283, ""4"": 5435}",train,1.0
micrograph24__y00000_x00512.png,0.0,256.0,256.0,micrograph24,0.0,512.0,"{""1"": 34128, ""2"": 31408}",train,1.0
micrograph24__y00000_x00640.png,0.0,256.0,256.0,micrograph24,0.0,640.0,"{""1"": 31583, ""2"": 33953}",train,2.0
micrograph24__y00000_x00768.png,0.0,256.0,256.0,micrograph24,0.0,768.0,"{""1"": 33030, ""2"": 32506}",train,1.0
micrograph24__y00128_x00000.png,0.0,256.0,256.0,micrograph24,128.0,0.0,"{""1"": 35246, ""2"": 22164, ""4"": 8126}",train,1.0
micrograph24__y00128_x00128.png,0.0,256.0,256.0,micrograph24,128.0,128.0,"{""1"": 38169, ""2"": 19873, ""4"": 7494}",train,1.0
micrograph24__y00128_x00256.png,0.0,256.0,256.0,micrograph24,128.0,256.0,"{""1"": 37339, ""2"": 20625, ""4"": 7572}",train,1.0
micrograph24__y00128_x00384.png,0.0,256.0,256.0,micrograph24,128.0,384.0,"{""1"": 31911, ""2"": 27944, ""4"": 5681}",train,1.0
micrograph24__y00128_x00512.png,0.0,256.0,256.0,micrograph24,128.0,512.0,"{""1"": 29614, ""2"": 35922}",train,2.0
micrograph24__y00128_x00640.png,0.0,256.0,256.0,micrograph24,128.0,640.0,"{""1"": 30766, ""2"": 34770}",train,2.0
micrograph24__y00128_x00768.png,0.0,256.0,256.0,micrograph24,128.0,768.0,"{""1"": 33265, ""2"": 30492, ""4"": 1779}",train,1.0
micrograph24__y00256_x00000.png,0.0,256.0,256.0,micrograph24,256.0,0.0,"{""1"": 40073, ""2"": 24982, ""4"": 481}",train,1.0
micrograph24__y00256_x00128.png,0.0,256.0,256.0,micrograph24,256.0,128.0,"{""1"": 41054, ""2"": 21691, ""4"": 2791}",train,1.0
micrograph24__y00256_x00256.png,0.0,256.0,256.0,micrograph24,256.0,256.0,"{""1"": 39952, ""2"": 22370, ""4"": 3214}",train,1.0
micrograph24__y00256_x00384.png,0.0,256.0,256.0,micrograph24,256.0,384.0,"{""1"": 33655, ""2"": 30977, ""4"": 904}",train,1.0
micrograph24__y00256_x00512.png,0.0,256.0,256.0,micrograph24,256.0,512.0,"{""1"": 29498, ""2"": 36038}",train,2.0
micrograph24__y00256_x00640.png,0.0,256.0,256.0,micrograph24,256.0,640.0,"{""1"": 33069, ""2"": 31031, ""4"": 1436}",train,1.0
micrograph24__y00256_x00768.png,0.0,256.0,256.0,micrograph24,256.0,768.0,"{""1"": 36371, ""2"": 25677, ""4"": 3488}",train,1.0
micrograph24__y00384_x00000.png,0.0,256.0,256.0,micrograph24,384.0,0.0,"{""1"": 43116, ""2"": 22420}",train,1.0
micrograph24__y00384_x00128.png,0.0,256.0,256.0,micrograph24,384.0,128.0,"{""1"": 42981, ""2"": 22136, ""4"": 419}",train,1.0
micrograph24__y00384_x00256.png,0.0,256.0,256.0,micrograph24,384.0,256.0,"{""1"": 40554, ""2"": 24563, ""4"": 419}",train,1.0
micrograph24__y00384_x00384.png,0.0,256.0,256.0,micrograph24,384.0,384.0,"{""1"": 35297, ""2"": 30239}",train,1.0
micrograph24__y00384_x00512.png,0.0,256.0,256.0,micrograph24,384.0,512.0,"{""1"": 31613, ""2"": 32415, ""4"": 1508}",train,2.0
micrograph24__y00384_x00640.png,0.0,256.0,256.0,micrograph24,384.0,640.0,"{""1"": 32286, ""2"": 28316, ""4"": 4934}",train,1.0
micrograph24__y00384_x00768.png,0.0,256.0,256.0,micrograph24,384.0,768.0,"{""1"": 35420, ""2"": 26417, ""4"": 3699}",train,1.0
micrograph25__y00000_x00000.png,0.0,256.0,256.0,micrograph25,0.0,0.0,"{""1"": 38325, ""2"": 27211}",val,1.0
micrograph25__y00000_x00128.png,0.0,256.0,256.0,micrograph25,0.0,128.0,"{""1"": 37888, ""2"": 27648}",val,1.0
micrograph25__y00000_x00256.png,0.0,256.0,256.0,micrograph25,0.0,256.0,"{""1"": 36655, ""2"": 28881}",val,1.0
micrograph25__y00000_x00384.png,0.0,256.0,256.0,micrograph25,0.0,384.0,"{""1"": 38494, ""2"": 27042}",val,1.0
micrograph25__y00000_x00512.png,0.0,256.0,256.0,micrograph25,0.0,512.0,"{""1"": 37663, ""2"": 27873}",val,1.0
micrograph25__y00000_x00640.png,0.0,256.0,256.0,micrograph25,0.0,640.0,"{""1"": 34099, ""2"": 31437}",val,1.0
micrograph25__y00000_x00768.png,0.0,256.0,256.0,micrograph25,0.0,768.0,"{""1"": 34430, ""2"": 31106}",val,1.0
micrograph25__y00128_x00000.png,0.0,256.0,256.0,micrograph25,128.0,0.0,"{""1"": 36467, ""2"": 29069}",val,1.0
micrograph25__y00128_x00128.png,0.0,256.0,256.0,micrograph25,128.0,128.0,"{""1"": 38064, ""2"": 27472}",val,1.0
micrograph25__y00128_x00256.png,0.0,256.0,256.0,micrograph25,128.0,256.0,"{""1"": 38647, ""2"": 26889}",val,1.0
micrograph25__y00128_x00384.png,0.0,256.0,256.0,micrograph25,128.0,384.0,"{""1"": 37028, ""2"": 28508}",val,1.0
micrograph25__y00128_x00512.png,0.0,256.0,256.0,micrograph25,128.0,512.0,"{""1"": 34569, ""2"": 30967}",val,1.0
micrograph25__y00128_x00640.png,0.0,256.0,256.0,micrograph25,128.0,640.0,"{""1"": 33778, ""2"": 31758}",val,1.0
micrograph25__y00128_x00768.png,0.0,256.0,256.0,micrograph25,128.0,768.0,"{""1"": 36370, ""2"": 29166}",val,1.0
micrograph25__y00256_x00000.png,0.0,256.0,256.0,micrograph25,256.0,0.0,"{""1"": 37285, ""2"": 28251}",val,1.0
micrograph25__y00256_x00128.png,0.0,256.0,256.0,micrograph25,256.0,128.0,"{""1"": 38394, ""2"": 27142}",val,1.0
micrograph25__y00256_x00256.png,0.0,256.0,256.0,micrograph25,256.0,256.0,"{""1"": 38705, ""2"": 26831}",val,1.0
micrograph25__y00256_x00384.png,0.0,256.0,256.0,micrograph25,256.0,384.0,"{""1"": 34625, ""2"": 30911}",val,1.0
micrograph25__y00256_x00512.png,0.0,256.0,256.0,micrograph25,256.0,512.0,"{""1"": 32437, ""2"": 33099}",val,2.0
micrograph25__y00256_x00640.png,0.0,256.0,256.0,micrograph25,256.0,640.0,"{""1"": 33234, ""2"": 32302}",val,1.0
micrograph25__y00256_x00768.png,0.0,256.0,256.0,micrograph25,256.0,768.0,"{""1"": 35002, ""2"": 30534}",val,1.0
micrograph25__y00384_x00000.png,0.0,256.0,256.0,micrograph25,384.0,0.0,"{""1"": 39617, ""2"": 25919}",val,1.0
micrograph25__y00384_x00128.png,0.0,256.0,256.0,micrograph25,384.0,128.0,"{""1"": 38590, ""2"": 26946}",val,1.0
micrograph25__y00384_x00256.png,0.0,256.0,256.0,micrograph25,384.0,256.0,"{""1"": 36592, ""2"": 28944}",val,1.0
micrograph25__y00384_x00384.png,0.0,256.0,256.0,micrograph25,384.0,384.0,"{""1"": 34109, ""2"": 31427}",val,1.0
